video_id,title,published_at,duration_seconds,view_count,like_count,comment_count
xa6uWD14CpM,THE COLORS⁉️ YALL ARE KILLING IT 🤩 #shorts #fitcheck #outfit #outfits #fashion #style,2023-10-14T18:00:22Z,16.0,13724,542,3
kncXZflBtKk,THIS FIT CHECK THO✨💖 #shorts #fitcheck #outfit #fashion #book #ootd,2023-10-13T20:00:25Z,15.0,15410,634,13
PSqPu9zO6ig,YALL ARE THE CUTEST💖🫶 presave my new song! #shorts #cute #musicartist #music #artist #singer,2023-10-12T20:00:06Z,10.0,14168,688,0
3bBtqrhswh0,THE TEA ON MY NEW MUSIC✨🍵 #shorts #musicartist #music #film #artist,2023-10-12T18:00:01Z,39.0,10032,467,9
elxbbENRBgM,that one ex...❤️‍🩹😭 PRESAVE MY NEW SONG #shorts #relationship #relatable #dating #breakup #music,2023-10-11T20:00:11Z,20.0,8418,479,9
iVmyAKqIpU0,BALLERINA TRIES STUNTING⁉️😳💥 #shorts #stunt #stunts,2023-10-11T18:00:27Z,6.0,16230,601,7
bA96x4g_KL8,UR FITS ARE TOO GOOD🤩 presave my new song! #shorts #outfit #outfitideas #ootd #ootdfashion #fashion,2023-10-08T20:00:16Z,10.0,23009,916,6
wQDbsLKZX9U,FIT CHECK TO MY NEW MUSIC✨💁🏻‍♀️ #shorts #fashion #outfit #outfitideas #grwm #grwmoutfit,2023-10-07T18:00:31Z,10.0,20719,880,25
_M-ho3BaREc,i knew it would be bad BUT...😳 PRESAVE MY NEW SONG #shorts #music #musicartist #funny #relatable,2023-10-06T18:00:17Z,6.0,35215,826,15
q83yjYGPjTk,IF U RELATE THEN PRESAVE MY NEW SONG‼️🥲 #shorts #artist #relatable #heartbreak #relationship #music,2023-10-05T20:00:16Z,6.0,29147,952,13
nNUcjcpF3Qg,well im a hypocrite 😮 #shorts #musicartist #music #singer #dating,2023-10-04T20:00:16Z,54.0,26654,1432,38
CSidMyM9feU,the variation is CRAZYYY💃👠 which one would you wear? #shorts #dance #dancer #fashion #outfit,2023-10-03T18:00:04Z,6.0,67351,2744,32
MZ1siepgmdc,UR SIGN TO FIND A HEELS CLASS👠🚨 #shorts #dance #dancer #dancing #heels #dancechallenge #dancevideo,2023-10-02T20:00:06Z,8.0,47886,2108,21
V_xZAgolDeI,DANCE CLASS GRWM💃✨ and pre-save my song‼️ #shorts #singer #music #grwm #dancer #dance #musicartist,2023-10-01T20:00:08Z,22.0,36734,1635,21
jAH1nxUuPsU,SHOUTOUT TO MY BALLERINA GIRLS🩰 pre-save my song🙈 #shorts #singer #artist #music #ballerina #ballet,2023-10-01T18:00:31Z,22.0,23569,1341,10
ACbXP4KXZp4,HAIR HACK💁🏻‍♀️ for all my dance girlies with bangs💃 #shorts #dance #dancer #hairhack #lifehack,2023-09-30T20:00:07Z,6.0,58871,2125,18
cA_3tO_stdM,im not the jealous type i swear... #shorts #relatable #funny #trending,2023-09-29T18:00:17Z,7.0,44935,1974,18
I0F4TnXk-4Y,CAN ANYONE RELATE⁉️ is it my shoes or me... #shorts #shoes #fashion #outfit #relatable,2023-09-28T18:00:13Z,41.0,66786,3583,100
ik14BK4bues,FASHION HACK‼️ transforming your long sleeves #shorts #fashion #outfit #hack #lifehack,2023-09-27T20:00:25Z,37.0,89615,5808,26
5zDr5izBLn4,A SONG FOR MY DANCERS🩰🤭 #shorts #dance #dancer #ballet #ballerina,2023-09-27T18:00:04Z,22.0,59236,2781,27
xUUvRdPUqSM,WOMEN THINK ABOUT IT A LOT‼️🙈 #shorts #funny #trending #relatable,2023-09-26T18:00:34Z,18.0,88950,4159,76
CoLy4wO2CBE,getting back with your ex....😳😳 #shorts #musicartist #artist #music #relatable #relationship,2023-09-25T18:00:10Z,22.0,81389,3486,31
NAhq5OIt6Mo,UR SIGN TO GO ON A MUSEUM DATE✨🙈 #shorts #museum #date #bestfriend #outfit #fashion,2023-09-24T20:00:06Z,11.0,161112,7426,84
WUYVmSWxyYM,why are people like this. #shorts #storytime,2023-09-23T20:00:08Z,16.0,2146147,167289,2621
hZ6PrtP7-gY,NEW MUSIC ALERT🚨🚨 are y'all excited?? #shorts #music #artist #musicartist #singing #singer,2023-09-22T20:00:26Z,22.0,92908,3375,35
wiFwc9r81b0,THE LEMON😭 making sound effects for my short film... #shorts #movie #film #funny #soundeffects,2023-09-22T18:00:27Z,13.0,85122,2290,13
z4FOEX1kcR8,typical dancer🩰 how do you even dance at parties⁉️ #shorts #dance #ballerina #dancer #party #ballet,2023-09-21T20:00:17Z,6.0,86615,3778,15
4cQI0TAf6XQ,THIS HEELS CLASS💃 GO TAKE THAT DANCE CLASS #shorts #dance #dancer #dancechallenge #dancevideo,2023-09-20T18:00:03Z,47.0,127954,8150,88
pdDohMfOuic,my skirt was a paid actor🤩 WE LOVE DANCE CLASS🫶 #shorts #dance #dancer #dancechallenge #dancevideo,2023-09-19T18:00:31Z,13.0,90428,4196,20
buI2RQYEkJU,BALLET SHOPPING🩰 HELP ME CHOOSE AHHH😱 #shorts #ballet #ballerina #fashion #dancer #outfit,2023-09-17T20:00:07Z,29.0,70978,4467,147
VsEeEhy1BdI,u guys are SO SWEET🤭😭 #shorts #sarcasm #satire #funny #relatable,2023-09-17T18:00:11Z,7.0,62323,1880,84
rrD4IDdjW4s,COSTCO DOES THIS⁉️🤩 LIFE CHANGING FR #shorts #costco #relatable #funny #funfacts,2023-09-16T20:00:13Z,23.0,2475440,143089,589
zY2401qbQSI,UNRELEASED SONG IS BALLERINA APPROVED🩰✅ #shorts #unreleased #musicartist #ballerina #music #artist,2023-09-15T20:00:16Z,26.0,55265,2273,28
yO5rQ8DEtd8,THE MOST CHAOTIC AESTHETIC...BALLET CORE🩰😭 #shorts #ballet #ballerina #aesthetic #outfit #fashion,2023-09-15T18:00:25Z,6.0,64761,1826,5
Ey3auTY8JsE,THIS BOOK CHANGED MY LIFE‼️📖 #shorts #book #artist #recommended #reading,2023-09-14T18:00:05Z,18.0,40196,1774,19
snHhnqKhKTI,the beach is the best place to sing🎤🏖️ #shorts #beach #singing #singer #singingcover,2023-09-13T18:00:22Z,36.0,24033,1577,31
Zk-VPeykTRY,THIS UNRELEASED SONG GOT ME UP AT 3AM💃 #shorts #arianagrande #ariana #dancer #dance #dancechallenge,2023-09-12T18:00:15Z,16.0,18481466,1024889,8298
ftRkoUfCMOA,✨GASP✨ ANOTHER MUSIC SPOILER⁉️ #shorts #ballet #music #musicartist #songwriter #singing #singer,2023-09-11T20:00:15Z,6.0,36768,745,2
G6HZu2DubX8,THE GIRLIES GET IT🫶‼️ #shorts #girlpower #dancer #dancing #dance,2023-09-10T20:00:07Z,43.0,38419,2071,49
5Yx_SSye-_s,FROM BALLERINA TO THIS👠 we love heels class💅 #shorts #dance #dancer #dancechallenge #dancing,2023-09-10T18:00:04Z,20.0,51968,2068,45
JPss2Fo6AgI,EXPLAINING MY BALLET OUTFITS😭🤷🏻‍♀️ #shorts #ballet #ballerina #fashion #outfit,2023-09-08T18:00:06Z,49.0,88051,6710,19
n_4_gsUWZTc,SNEAK PEEK OF MY MUSIC🙈💖 for my burnt out babes #shorts #ballet #ballerina #music #artist,2023-09-07T18:00:17Z,53.0,28471,1395,25
n23pk40F8GQ,SHE RLLY SAID WAKE UP AND SLAY🤩💃 #shorts #dancer #dance #dancing,2023-09-06T18:00:30Z,14.0,53351,2201,20
qcFIs0Cpa1E,DANCE CLASS GRWM💃 after a nap😭 #shorts #dancer #dance #grwm,2023-09-05T20:00:27Z,27.0,29114,1535,12
agObfPixf9Q,THIS UNRELEASED ARIANA SONG THO🎤 #shorts #arianagrande #ariana #dancer #dance #dancechallenge,2023-09-05T18:00:00Z,15.0,4033143,268955,1524
XfWYi5wrtuw,BALLET SNEAK PEEK🩰 are you guys ready for my short film? #shorts #ballet #dancer #ballerina,2023-09-03T18:00:11Z,13.0,120684,3463,12
u09z-87gGzE,ASMR...at 2AM⁉️ where my fellow night owls at👀 #shorts #asmr #funny #relatable,2023-09-02T20:00:11Z,42.0,12242,581,10
vdw4JRoL5d0,LIFE HACK✨ using FLOSS to sew ballet shoes⁉️ #shorts #ballet #lifehack #lifehacks #dancer,2023-09-02T18:00:31Z,25.0,12742,448,4
pjz2Y4zoUiM,DOES ANYONE ELSE FEEL LIKE THIS⁉️ it's like a reward🤭 #shorts #relatable #funny,2023-08-30T18:00:31Z,35.0,21537,794,19
WEvWU6KB5oA,SHOPPING AT THE DANCE STORE🩰 everything is expensive af LOL #shorts #dance #dancer #ballet,2023-08-29T20:00:10Z,35.0,234738,15160,17
ASct58uOLLE,THE CUTEST THING EVER‼️ i love vancouver🫶#shorts #vancouver #aesthetic,2023-08-29T18:00:04Z,14.0,19415,707,8
qw5oOE1FRrE,FREE PEOPLE I NEED ANSWERS🚨 WHY ARE UR CLOTHES SO CUTE #shorts #fashion #freepeople #shopping,2023-08-28T20:00:15Z,28.0,28744,1450,17
a-qkH3FRz-0,the girls that get it😏GET IT🤭 #shorts #fashion #outfit #outfitideas,2023-08-28T18:00:00Z,17.0,25911,1317,24
6j_ovRTI8cs,WHAT DANCERS THINK ABOUT WHILE DANCING💭🩰 #shorts #dancer #ballet #ballerina #dance,2023-08-27T18:00:05Z,29.0,26020,1336,3
Y9nGhQ4PQLA,singing in echoey hallways HITS DIFFERENT🎤 #shorts #singing #singer #sing #singingcover,2023-08-23T20:00:11Z,35.0,15095,1136,19
mtWEe-12Uz0,LETS GO TO BALLET CLASS🩰✨ #shorts #ballet #ballerina #grwm,2023-08-23T18:00:19Z,59.0,18974,1363,10
RO5zZD-w7t4,THE BALANCE😳 ballet requires sm control🩰 #shorts #ballet #ballerina #dance,2023-08-22T20:00:13Z,19.0,22067,1056,11
q65NpRc6LEU,THE CONFIDENCE IN THIS DANCE STYLE NOW🤭✨ #shorts #dance #dancer #dancing #dancechallenge,2023-08-22T18:00:20Z,31.0,24565,1387,14
sxYzWoJfHdQ,who IS SHE💃😳🤭 #shorts #dance #dancer #dancechallenge,2023-08-21T18:00:32Z,12.0,25937,1220,18
C0m0XZqAQuY,anyone else play these songs as child?🎹 #shorts #piano #pianomusic #pianocover,2023-08-20T18:00:05Z,21.0,11455,621,14
wvCaPkVlxuE,"""no food at home""😭 is ur mom like this too⁉️ #shorts #mom #relatable",2023-08-19T20:00:27Z,38.0,24243,1901,13
J6D-Gm1UR7Q,UR SIGN TO GET THAT HAIRCUT🤭💇🏻‍♀️ #shorts #haircut #hairstyle #hairtransformation,2023-08-19T18:00:15Z,24.0,22146,1297,16
tGSkALHsdjA,WHERE ARE MY SHORT HAIR GIRLIES AT✨⁉️ #shorts #hairstyle #shorthair #haircut #hairstyle,2023-08-18T20:00:17Z,6.0,23938,464,7
jZX1zt8DNQw,THE REAL BALLETCORE🩰😭‼️ #shorts #balletcore #ballet #ballerina,2023-08-17T20:00:12Z,15.0,27520,1539,6
VsitAyWbXTI,🚨NEVER BACK DOWN NEVER WHAT😭 #shorts #trendingaudio #trending #funny,2023-08-16T20:00:14Z,8.0,17181,488,2
SeK8mmRhBpA,ARIANA GRANDE UNRELEASED SONG IS SO GOOD⁉️ #shorts #arianagrande #ariana #unreleased #dancer,2023-08-15T20:00:14Z,13.0,41975,1349,24
klkWH16w26o,GET U A HYPE GIRL LIKE THIS✨ #shorts #dancer #dance #confidence,2023-08-14T20:00:26Z,8.0,17069,810,3
AGTHwxBAcHw,BANGS HACK‼️ trust me on this one #shorts #bangs #hairstyle #haircut,2023-08-14T20:00:04Z,22.0,249993,12995,70
-kMc492IjHs,rice for breakfast is TOP TIER‼️ #shorts #rice #breakfast #asian,2023-08-13T20:00:00Z,17.0,10517,451,4
0oP5FSFFPws,TAYLOR SWIFT ERAS TOUR✨felt like a dream... #shorts #erastour #taylorswift #swifties,2023-08-13T18:00:00Z,59.0,95719,6803,35
XyuKNDmo6B0,ERAS TOUR OUTFIT‼️(last minute edition) #shorts #taylorswift #fashion #erastour #outfit,2023-08-12T18:00:12Z,44.0,502131,29274,101
ECPkhhpO5xg,WHATS UR SMALL WIN TODAY✨ #shorts #positivevibes #positivity,2023-08-11T18:00:08Z,17.0,13144,760,8
zd2GoXRhS_Y,i hope y'all relate... 😬 #shorts #fashion #outfit #relatable,2023-08-10T20:00:17Z,16.0,14197,531,13
m0PotErLSGU,NICKI MINAJ SPEAKING FACTS🤩🤣 #shorts #nickiminaj #relatable #confidence,2023-08-09T18:00:17Z,8.0,9915,482,5
iJxJjCv3Cec,when their type is asians....😬 #shorts #asians #asian #crushes #love,2023-08-08T20:00:23Z,12.0,19389,674,15
D0FFux-9cLo,from crying to SLAYING✨😍 #shorts #crying #dancing #confidence #dancer #relatable,2023-08-08T18:00:12Z,24.0,16389,900,8
FkOK_xiqs5M,singing with my froggy slippers🐸✨ #shorts #singing #singer #sing,2023-08-07T18:00:07Z,22.0,8242,663,13
shgWNPGb0S0,THRIFTING STEAL OMG⁉️🛍 #shorts #thrifting #thrifthaul #fashion,2023-08-06T20:00:13Z,42.0,13964,571,17
X-F20IRJBEE,HEELS CLASS DANCE🤭👠 #shorts #heels #dance #dancechallenge #dancer,2023-08-06T18:00:12Z,9.0,13031,538,8
iF3otutbgOc,MY TOXIC EX...except it's dance💃⁉️ #shorts #dance #barbie #barbiemovie,2023-08-05T20:00:10Z,24.0,16215,1000,12
SYp_VUbXff8,DANCE GRWM (but we're late) 🚨😳 #shorts #grwm #fashion #dance,2023-08-05T18:00:16Z,52.0,22822,1366,13
CUjT8Gh9G44,OUTFIT OF A MUSIC ARTIST🎶✨ #shorts #fashion #dress #outfit #outfitideas,2023-08-03T20:00:02Z,14.0,13484,602,7
f5GvI4udluM,MY BARBIE BATHROOM😳‼️💖 #shorts #barbie #barbiedoll #barbiemovie,2023-08-03T18:00:15Z,4.0,10915,200,5
638qusqghnY,LOOK AT THIS CORSET TOP✨ #shorts #fashion #outfit #outfitideas,2023-08-02T18:00:02Z,19.0,11735,436,6
eG7Kevd23Ew,wasian stereotype😳 #shorts #wasian #asian #outfit #fashion,2023-08-01T20:00:12Z,9.0,37476,1249,33
ZZZyQP07cbc,BARBIE AT BALLET💖🩰🎀 #shorts #outfit #ballet #ballerina #barbie #fashion,2023-07-31T20:00:16Z,14.0,9952,425,7
KmLZbhWU4T0,IT'S BEEN SIX MONTHS I KNOW.😭 #shorts #moving #grammys,2023-07-30T20:00:06Z,47.0,9223,304,4
qTNJ2dJn86Y,🚨WHY I DONT SHOP AT IKEA😳 #shorts #ikea #shopping #moving,2023-07-29T20:00:13Z,34.0,11708,975,13
BILJDLQXNLc,HARP PROGRESS✨🎼🎀 #shorts #harp #music #singing #singingcover,2023-07-29T18:00:06Z,34.0,9127,766,25
lLUpMfted60,my ballet fit looks like WHAT😭⁉️ #shorts #ballet #ballerina #fashion,2023-07-28T20:00:28Z,16.0,13238,529,9
O-oy1nOW8Ac,ADVENTURES OF AN LA DESK☀️🤣 #shorts #thrifting #moving #losangeles,2023-07-28T18:00:26Z,36.0,22301,892,9
o1GOV3v-GSo,listen if you can't sleep🌙😴 #shorts #singing #singer #sing,2023-07-26T18:00:18Z,59.0,5039,451,13
cJ6fVBsL5L0,U GUYS MANIFESTATION IS REAL.🔮 #shorts #manifestation #manifest,2023-07-25T18:00:16Z,40.0,4213,220,4
kXuF8yT04EI,THE TEARS WERE NOT FAKE😭😭 #shorts #acting #actor #actress,2023-07-24T20:00:24Z,15.0,5623,304,0
rCpqhPE8Dm0,UR SIGN TO BUY A HARP🚨‼️ #shorts #harp #relatable #music #musical #musician,2023-07-24T18:00:21Z,27.0,9151,378,16
iBa3qHTqQkE,OKAY BUT IT WAS WORTH IT😳⁉️ #shorts #relatable #trending #trend #trendingaudio,2023-07-23T18:00:14Z,7.0,4229,176,3
-BN_mxmxwKQ,HONEY I WANT MORE THAN ONE😏🤭 #shorts #friends #funny #trending,2023-07-22T20:00:00Z,6.0,7679,273,8
azaywg_Csog,GRWM ft. mental health talk #shorts #mentalhealth #mentalhealthawareness #dance #dancer,2023-07-22T18:00:01Z,35.0,5164,320,5
vrA1KjQyLWE,honestly the best outfits imo💅 #shorts #outfit #outfitideas #ootd #fashion #fashionstyle,2023-07-21T18:00:25Z,8.0,9050,467,2
UnI3YVqhPpQ,I BOUGHT A WHAT⁉️😳 #shorts #harp #shopping #haul,2023-07-20T18:00:13Z,58.0,7618,513,10
qJEG_QohBNI,this filter is NOT accurate... #shorts #filter #tiktok #trend #trending #ballet,2023-07-19T20:00:30Z,17.0,8412,225,3
VEv_F7utCcY,OUTFIT CHECK‼️ giving unbothered vibes💅 #shorts #outfit #ootd #fashion #aesthetic,2023-07-19T18:00:26Z,11.0,4890,236,8
hf4YH44cIa8,WHICH SWIMSUIT SHOULD I WEAR👙⁉️ #shorts #swimsuit #swim #bikini,2023-07-18T18:00:16Z,40.0,10840,364,23
XkIvc1quZlg,BEST. PACKAGE. EVER. #shorts #unboxing #package #unboxingvideo,2023-07-17T18:00:11Z,42.0,4976,276,7
DUElmXXB4cM,CONTROVERSIAL OPINION 😳 how do YOU like your fries🍟 #shorts #relatable #controversy #funny,2023-07-16T18:00:04Z,8.0,7018,282,19
12Bg0XlFdF8,GRWM...but not⁉️🤣 #shorts #grwm #funny,2023-07-15T18:00:00Z,8.0,9617,473,12
K-m_Ak0eoTc,LA SHOPPING HAUL🛍 the last piece tho.... #shorts #shopping #losangeles #thrifting #haul,2023-07-14T20:00:05Z,41.0,4062,175,4
kx1hdkfDFhw,what lana said...💄🎤 #shorts #fashion #outfit #outfits #outfitideas,2023-07-13T20:00:10Z,11.0,4689,180,3
jcL7XWPNy9Q,BARBIE MOVIE FIT👛 who's excited for the new barbie movie? #shorts #barbie #fashion #outfit,2023-07-13T18:00:30Z,10.0,21719,849,11
r8BwWAxzQ0M,YOU NEED TO TRY THIS RIGHT NOW.🚨 #shorts #cooking #cook #recipe #recipe #recipes,2023-07-12T18:00:16Z,22.0,3256,167,6
8Cygd7ntZcE,GRWM🌷TEA PARTY EDITION✨ #shorts #teaparty #aesthetic #cottagecore #fashion #outfit,2023-07-11T18:00:01Z,23.0,8445,479,17
S_g3uoZKGHE,you lookin?😳😌 #shorts #transition #fashion #transformation,2023-07-10T18:00:09Z,8.0,4656,198,6
s7YgcYI6kAU,IMPULSIVE PURCHASING😭 can u guys relate?😳 #shorts #funny #buying #shopping #relatable,2023-07-09T20:00:14Z,21.0,2851,174,10
f8Z_Sall6P8,DANCING💃but reverse😵‍💫 #shorts #dancing #dancer #dance,2023-07-09T18:00:16Z,12.0,4388,196,3
6JdUQBLJzLI,staircase singing is the BEST. #shorts #singing #singer #music #musicartist #sing,2023-07-08T20:00:03Z,16.0,5304,358,11
OfqT4DD75RM,me SINGING😳⁉️ #shorts #singing #singer #sing,2023-07-08T18:00:14Z,57.0,3100,254,11
rkt-X2MONA0,THE OUTFIT FOR TODAY🎀⁉️ #shorts #fashion #outfit #outfitoftheday,2023-07-07T20:00:15Z,8.0,3096,186,1
g2EgwR1G7Cw,the PERFECT sweater‼️🤯 #shorts #fashion #fashionstyle #sweater,2023-07-07T18:00:30Z,16.0,3889,202,4
VT28IybSchY,MY AUDITION SETUP😳🎬 #shorts #acting #actor #actress #audition,2023-07-07T01:00:13Z,26.0,8977,348,4
3IUsKX-vwAQ,TRIPPY DANCING😵‍💫‼️ #shorts #dance #dancer #dancing #dancechallenge,2023-07-06T21:00:47Z,7.0,2465,127,2
jFimLMq7JlM,THE DORA COMMENTS NEED TO STOPPP #shorts #dancing #dancer #dance,2023-07-06T05:00:18Z,9.0,7456,423,23
WeA88AOCmMI,this dancing is trippy😵‍💫💃 #shorts #dancing #dancer #dance,2023-07-06T03:00:15Z,6.0,2696,158,1
iVUs7A0kFV4,OUTFIT CHECK‼️ what do we think? #shorts #fashion #dancer #dance #outfitideas,2023-07-05T05:00:21Z,40.0,4543,309,8
WdH5iaocK20,this is REAL balletcore🩰 #shorts #ballet #balletcore #dance #dancer #fashion,2023-07-05T03:00:24Z,45.0,8558,596,6
cjtGSM5DjeI,no more self confidence 😭 #shorts #confidence #ballet #ballerina,2023-07-04T05:00:14Z,6.0,7867,237,11
IJPLqT8CHG0,REHEARSAL GRWM💄 #shorts #grwm #acting,2023-07-04T03:00:07Z,26.0,2881,170,3
uKDDve44wDg,I BOOKED A LEAD ROLE🤯🤯 #shorts #actor #acting,2023-07-03T05:00:32Z,6.0,5939,322,10
P7NEGJ7G3tA,HOW IS MY FRENCH⁉️ la vie en rose cover🌹 #shorts #aesthetic #singing #singer,2023-07-03T03:00:20Z,60.0,6901,404,13
5ESeana5BzE,BALLERINA TRIES HEELS DANCE💃 #shorts #heels #ballet #ballerina #dancer #dance,2023-07-02T05:00:02Z,15.0,14288,1145,15
IZSysR7zKj0,TRY LEARNING JAPANESE WITH ME‼️ #shorts #japanese #japan,2023-07-02T03:00:06Z,30.0,3173,216,4
Go6RqEu5X2U,every ootd needs a lil spin🩰😌 #shorts #fashion #outfit #ootd #outfitideas,2023-07-01T05:00:13Z,7.0,11343,326,9
C5cfDkPu5_Q,my friend is the BEST gift giver🥰 #shorts #japan #japanese #japanlife #japanesefood,2023-06-30T18:00:08Z,46.0,4434,345,1
z4wEBI9dH4Q,fit check in ANY weather😌☔️ #shorts #japan #rain #fashion #fitcheck #outfit #outfitideas,2023-06-29T20:00:17Z,10.0,3586,173,2
Vn8djAQ2_cI,DANCING IN THE RAIN ✨japan edition✨ #shorts #dancechallenge #dance #rain #japan #japanese,2023-06-29T18:00:20Z,24.0,6962,413,13
eTbDsFoqKFU,LULULEMON ASIAN FIT🤯🚨 #shorts #fashion #lululemon #shopping #asia #asian,2023-06-28T20:00:21Z,18.0,23676,750,9
LNp9xbhRNgo,TRYING JAPANESE MCDONALDS🍟‼️ #shorts #japan #japanesefood #japanese #japantravel,2023-06-28T18:00:15Z,38.0,2798,199,0
2JTcmzGhb8c,FRIEND DATE IN JAPAN💞✨ #shorts #japan #japanese #friends #friendship,2023-06-27T20:00:02Z,23.0,4371,272,10
M9vYnpdKKto,JAPAN THRIFT HAUL🛍 #shorts #thrifting #thrifthaul #japan #japanese,2023-06-27T18:00:09Z,26.0,9568,559,4
xvyEctTyi7s,whoops...MY BAD😳 #shorts #japan #hotel,2023-06-26T20:00:16Z,17.0,10398,482,6
PBtoxIhGTk0,FAV DESIGNER PIECES (we don't gatekeep!)👗 #shorts #fashion #designer,2023-06-26T18:00:11Z,9.0,4718,265,3
fn4na1KYopM,have you ever done this?🤭 #shorts #hotel #dance #dancechallenge,2023-06-25T20:00:15Z,24.0,3730,172,3
SFRHKEAGpjo,TRY JAPANESE DESSERTS W/ ME🍰 #shorts #japanesefood #japanese #japanlife,2023-06-25T18:00:11Z,38.0,3868,280,3
O5PBAKhwy04,japanese CULTURE SHOCK...😳 #shorts #japanese #japan #japaneseculture,2023-06-24T20:00:05Z,25.0,3624556,187693,1339
EJXMnVaGSe8,japanese skinny dipping🤔⁉️ #shorts #japan #japanese,2023-06-24T18:00:09Z,25.0,39617,921,19
TTRuI6qQPAQ,AUDITION CRISIS IN JAPAN😭🚨 #shorts #japan #japanese #acting,2023-06-23T20:00:12Z,30.0,21853,1177,6
HzkcaPClN08,EVERYTHING IN JAPAN IS CUTE😭 #shorts #japan #shopping #japanese,2023-06-23T18:00:06Z,7.0,20948,898,4
jiiPEA2i5Cc,THIS DRESS THO😍 japanese fit check👗 #shorts #fitcheck #japan #japanese,2023-06-22T20:00:12Z,11.0,6336,343,10
sh84JCvliyc,JAPANESE FRUIT TASTE TEST🍓 #shorts #japanese #japan #japanesefood,2023-06-22T18:00:28Z,47.0,12546,650,6
IT1JQotKv_U,japanese bathrooms are CRAZY😳 #shorts #japanese #japan,2023-06-21T20:00:05Z,28.0,26164,1164,8
TV2aBS2tnwU,no way i'm in JAPAN rn🤯‼️ #japan #japanese #taylorswift #shorts,2023-06-21T18:00:12Z,6.0,4203,155,3
Aakuwjmybsk,feeling productive today✨ #shorts #vlog #vlogging #singer #influencer,2023-06-20T18:00:05Z,46.0,7027,368,4
hU-QICFFbSo,RUN DON'T WALK TO THIS SITE🏃🏻‍♀️💨 #shorts #fashion #fashionstyle #thrifting,2023-06-19T18:00:17Z,39.0,5125,228,8
fqv_-CilWec,THE END LMFAOO #shorts #dancer #ballerina #ballet #dancechallenge,2023-06-18T18:00:24Z,22.0,31790,1113,21
S9-bAgN3KCQ,freckles or no freckles?🤔 #shorts #freckles #filter,2023-06-17T18:00:16Z,7.0,10733,220,12
90D1WlxQBIA,filters are getting OUT OF HAND‼️ #shorts #tiktok #filter #filtersinstagram,2023-06-16T18:00:07Z,12.0,14137,430,6
a1_zhHAhmuM,dancing is my medicine🫶 #shorts #dancer #dancechallenge #dancing,2023-06-15T18:00:01Z,11.0,9527,400,9
OH75rCvbr4c,the girlies never miss LOL😭 #shorts #outfit #funny,2023-06-14T18:00:16Z,13.0,20722,777,8
0BUoORTpTN0,grwm but im crying😅 #shorts #grwm #crying,2023-06-13T18:00:00Z,37.0,10332,375,9
bqfAr6hWTYM,🚨FASHION EMERGENCY🚨help a girl out #shorts #fashion #outfit #outfitideas,2023-06-12T18:00:17Z,35.0,4210,138,4
FOtOdWDTub4,MARTIAL ARTS GRWM💪 #shorts #martialarts #grwm,2023-06-11T18:00:06Z,35.0,6451,223,5
GDBuuzcxftk,how did she do😬🫣 #shorts #sister #outfit #fashion #outfitideas,2023-06-10T18:00:04Z,58.0,36097,2385,16
dh0mwGkSuGA,sister outfits are SUPERIOR‼️ #shorts #sister #sisters,2023-06-09T18:00:17Z,8.0,8015,249,4
PFWqhCPEkGw,i still love my bread dw🤭 #shorts #transformation #glowup #glowuptransformation,2023-06-08T18:00:11Z,7.0,11060,316,6
uTTBgXMQodQ,HOW DO WE FEEL ABT THIS FIT🤔 #shorts #dancer #dance #fashion #grwm,2023-06-07T18:00:31Z,38.0,6329,264,4
KdFkBljxadA,sweetest people EVERR🫶 #shorts #singing #singer,2023-06-06T18:00:13Z,35.0,5332,186,0
IqHRrauyhac,NYC vs LA🤔🤔 #shorts #nyc #losangeles #friends,2023-06-05T18:00:13Z,7.0,10177,216,11
FnxDGmg_HLc,she posted a SINGING vid???😳 #shorts #singer #singing,2023-06-04T18:00:04Z,36.0,6623,439,20
x_Wwz1Psq6s,pole-dancing is HARD. #shorts #dancer #dancechallenge #dance #friends,2023-06-03T18:00:31Z,47.0,11499,528,2
L2XecV_CbeQ,we all have mornings like this... #shorts #grwm #storytime #dancer #dance,2023-06-02T18:00:15Z,55.0,6199,217,5
Mtev7ZKl-CA,THIS MAKEUP LOOK THO #shorts #makeup #makeuptutorial #grwm,2023-06-01T18:00:08Z,19.0,9524,299,0
fpve8GEJ7qM,like WHO IS SHEEEE‼️ #shorts #dancer #dance #dancechallenge,2023-05-31T18:00:16Z,16.0,18560,532,20
E0VH1SrRCRI,DO U LIKE OUTFIT STYLE 1 OR 2 MORE🤔 #shorts #outfit #outfitideas #fashion,2023-05-30T18:00:06Z,25.0,13000,363,6
tMWUzYjf-sM,UR SIGN TO GET THE BIG CHOP✂️ #shorts #shorthair #haircut #hairtransformation #hairstyle,2023-05-29T18:00:30Z,7.0,15676,304,8
Ub755LeQyqc,we're a different breed😈 #shorts #ballerina #ballet #balletdancer,2023-05-28T18:00:13Z,9.0,15130,376,2
5uczgCWndxE,I WISH I KNEW😭 #shorts #fashion #fashionstyle #dress,2023-05-27T18:00:01Z,12.0,13397,332,6
aVrXPixBbso,WHERE MY SHORT HAIR BAES AT⁉️ #shorts #shorthair #haircut #hairstyle #hairtransformation,2023-05-26T18:00:01Z,9.0,12837,302,5
RO6o1uiFqkQ,we're going shorter🤭🤭 #shorts #haircut #hairtransformation #hairstyle #grwm,2023-05-25T18:00:12Z,48.0,6766,197,11
